,0,1,2,3,4,5,6,7,8,9,10,11,12
Stat2_extended (144g),0.316361390167166,0.294876820581374,0.290926881791548,0.27814290256282,0.277282491154437,0.28357620407677,0.245374381291778,0.240661074409377,0.234241827296628,0.227429642707883,0.208510842315865,0.198594092551415,0.176377661412246
Stat2 (65g),0.317556723688975,0.29416042246341,0.288857054233163,0.277392885783995,0.279214736061537,0.276362065531139,0.248009245231603,0.241873022725556,0.237017899234044,0.222245198211955,0.207801074008861,0.205642185409192,0.177505179265551
Foxn2_extended (14g),0.277964287908873,0.309884989051116,0.255837495577443,0.272436195396863,0.267396983188637,0.255967986695005,0.230912702984836,0.224389047367012,0.228476033285976,0.21208750729688,0.193427733610762,0.184117114534858,0.189637710873635
Foxn2 (11g),0.278223995490167,0.310358642022832,0.249086098646036,0.275103887312211,0.263518846059302,0.258764541805537,0.232902265185734,0.221657567081504,0.227197219930368,0.210197129493562,0.19388149065889,0.184969142759492,0.186834101867458
Elk1_extended (25g),0.309574877200512,0.289673142319169,0.270813918823274,0.270891995076424,0.275400471993199,0.256538098033162,0.243176976961138,0.254204143307649,0.219775891664506,0.207465491564646,0.207393716055973,0.186905047899254,0.181718942754737
Elk1 (21g),0.304890675134423,0.291660466621019,0.278629818220768,0.272080458214111,0.273787401363692,0.247602239381658,0.240774679125876,0.260730265810473,0.217013464187566,0.203413344278404,0.199648348858892,0.189384604425422,0.178473314750737
Irf7_extended (104g),0.308591751957618,0.343547578852769,0.278830329108974,0.270178032863895,0.261912471128173,0.234988521205598,0.256388205715191,0.244372767072676,0.249534740089245,0.205373199350752,0.199615889238022,0.23002133582233,0.175859742613109
Irf7 (71g),0.311448498166311,0.347313949238932,0.279625977094344,0.268641005011925,0.257681546175786,0.235765300053878,0.252565729003359,0.240535935999567,0.252725362205521,0.205321094403364,0.199679343803927,0.22910364783689,0.175246921701642
Rfx5_extended (35g),0.32559258925971,0.292131227814245,0.283362067154875,0.285668042790661,0.269749033071653,0.25829860432331,0.249545438763853,0.247021912531151,0.23417485502434,0.219302293220079,0.212669257328969,0.190887039707526,0.179894208879032
Rfx5 (31g),0.326542327011807,0.291278819063208,0.28141465091802,0.284355954768304,0.269669749046836,0.258186520341621,0.248783934706354,0.248184416772459,0.235434402899171,0.219837073826112,0.2133556082286,0.190001131802277,0.180552838579215
Gabpb1_extended (428g),0.31903622007071,0.302961709952207,0.29380819438782,0.285875354287429,0.278625802302788,0.257863383715582,0.251094732984542,0.246293146071064,0.238605744180893,0.218047646612614,0.211945184024445,0.187562610219737,0.176639527584724
Gabpb1 (94g),0.318492376058983,0.303549210065648,0.295623200604469,0.284491142649315,0.277291149065888,0.258715779516561,0.250290669247574,0.245737150209596,0.237311261074652,0.219429964723194,0.211861209278971,0.188008261202976,0.175305695012584
Foxk2_extended (74g),0.322657097106509,0.30755728848549,0.294416543054511,0.281925682583491,0.278379398049297,0.25580166569891,0.248963334794841,0.244369649767278,0.236589817056369,0.220269960871672,0.206978890999904,0.188819166439119,0.175447506138118
Thap1 (24g),0.315177084283071,0.31538377081472,0.281581684013196,0.276870403458018,0.277195828724687,0.266176335532699,0.241526613760411,0.243809538005323,0.241634201649602,0.222182083452175,0.215213079229235,0.187200411708416,0.173572919332412
Nuak2_extended (12g),0.322237235404038,0.308221768178441,0.279293077529923,0.267246332421671,0.273933901629561,0.283027735372177,0.22881741936118,0.245335294821937,0.232781553847294,0.222386977662537,0.215026673592878,0.190475489315443,0.179221599205405
Irf3_extended (31g),0.305038567256591,0.290099676112314,0.276792232515742,0.285778626286301,0.291872524357585,0.261895000049579,0.245862002474142,0.236428362935773,0.220697848833825,0.222635328189985,0.216400346972069,0.185078356730432,0.176309970800586
Klf3_extended (20g),0.307112779400306,0.324246493908526,0.268621193002066,0.275591074983703,0.271644136562705,0.247277013631625,0.236836056997275,0.241928309003118,0.258478764870846,0.220453334106423,0.200790138421121,0.194191501964197,0.173492427265999
Etv5_extended (20g),0.315199502906304,0.305728567718969,0.286290324704831,0.287554482268339,0.284391993777245,0.25551215479407,0.256254116838439,0.242167724137076,0.237103634898444,0.21767639677603,0.205266732348898,0.187011671917095,0.171702504809456
Cebpb_extended (1081g),0.316549346326174,0.297682061853086,0.296006226249233,0.288109455211434,0.282991058693178,0.254440899054261,0.255844539759478,0.245294272563115,0.242378440406617,0.21922850458705,0.206657395883956,0.188313487900476,0.175666079314796
Ets2_extended (3177g),0.316409879346179,0.297858631110071,0.296464596628043,0.288052874538145,0.282551349001421,0.255350713074557,0.254175265307063,0.246054376251258,0.240897249710441,0.220306843308164,0.207087400382843,0.188418321318884,0.175957384160624
Ets2 (1493g),0.318332663907301,0.297787210148908,0.295604122223073,0.287122533454691,0.281734075749132,0.256622124447185,0.253851811211938,0.245413531775734,0.240067593582216,0.221014204824376,0.207773372548526,0.188312879497595,0.175980699086711
Bcl11a_extended (105g),0.337502078069507,0.298144504509884,0.286853979198024,0.278708984453627,0.274039152432242,0.256914554759758,0.249053170602648,0.245077020643512,0.241250948373,0.224520540946834,0.209358304999874,0.188522122993153,0.177962173399639
Bcl11a (31g),0.342281282965469,0.298750352526547,0.287112818408173,0.281937007533577,0.273436785596747,0.239298934622767,0.252541641365447,0.248573110705661,0.238123488451254,0.219033420265949,0.209728297785637,0.190180966171345,0.179842463902287
Fosl2_extended (44g),0.329440961850636,0.305682867161308,0.286781889757497,0.281519261292691,0.280314644813055,0.243893372697702,0.25048126315869,0.24946270339057,0.24867128236845,0.21904482319107,0.205734820865721,0.188285881187645,0.175535125928347
Nfil3_extended (165g),0.328930230296755,0.303480087141039,0.289225865004779,0.280985795416926,0.283155148620814,0.252901333717875,0.245251882949475,0.241976669460807,0.248250490568704,0.219177580787085,0.208423516511616,0.188915733691674,0.176849776450133
Nfil3 (18g),0.346656244104171,0.306751590929899,0.282151833852396,0.274061964556919,0.274866070038715,0.243037593891994,0.243498716757629,0.23501299829787,0.260642000933611,0.215221408403613,0.210475794921907,0.191011498464212,0.175909982997645
Rel_extended (571g),0.329207027238088,0.29627168229053,0.293717937049629,0.284164233847092,0.280635402652997,0.2520489184933,0.251813917169155,0.244250948899989,0.243301681394004,0.22060556578103,0.207035286095186,0.1888472295552,0.176333623354022
Rel (447g),0.332570302037961,0.296980412130262,0.291505718324114,0.282630672017271,0.279750608123365,0.252160630339485,0.250728748771971,0.243678998625043,0.244143754901689,0.22094419800013,0.207446474606397,0.188816670285925,0.176760502994343
Stat3_extended (236g),0.332998020127646,0.297979319791933,0.290931328782892,0.283419146435968,0.279301887842517,0.251057702359869,0.252354642104213,0.241759620664568,0.245568212999244,0.218987006262942,0.20785431690102,0.188627885764142,0.176392775267754
Stat3 (34g),0.355089896989968,0.302136454312455,0.274458881066114,0.275512628802849,0.268246184793382,0.243547495677385,0.251949255911834,0.232761372378273,0.266138867638531,0.219056587648001,0.205229576047646,0.187460119431139,0.177149013411587
Irf4_extended (134g),0.335014575433762,0.29605459949648,0.291279318672763,0.282413172387356,0.2785712121045,0.245012653367325,0.250812776146697,0.245482370383797,0.248419148281788,0.219899869960927,0.209346241551314,0.188684450392671,0.176302654272875
Nfkb1_extended (224g),0.349795157734776,0.29502820518759,0.285216847599955,0.278641003171763,0.27443766565305,0.245088647532432,0.249960987821564,0.239906939176045,0.252557188702257,0.220567956898911,0.207586077842836,0.189086759200058,0.177401030300114
Nfkb1 (144g),0.355370205683202,0.293035768144619,0.281425329328334,0.276975719077698,0.274195906658652,0.243601804179852,0.249545415962385,0.238091829272207,0.256125637599035,0.222492628817099,0.207942128511996,0.187974455903564,0.177213576401202
Foxo1_extended (23g),0.365668402538761,0.299781864591455,0.282054902152246,0.265873057691934,0.274762622496585,0.239750701475505,0.228742676715364,0.240436601516498,0.243920890886826,0.223756865748819,0.214256616663208,0.186773831756083,0.17909364852334
Relb_extended (439g),0.326062592035886,0.297262464581159,0.294708594163911,0.284049141615274,0.280035677998761,0.255561908820325,0.250609427165633,0.24408200222226,0.240327551522897,0.222025466610238,0.208758577511747,0.188281577466106,0.177598905113894
Relb (393g),0.324184273467699,0.297942165773002,0.294873546884843,0.284076125857144,0.280572060470823,0.256289283408148,0.250543774651015,0.244365678932282,0.240266260435169,0.222343880778378,0.208649384231832,0.188167350227946,0.177080174734128
Nfkb2_extended (53g),0.334074020230213,0.294134246025376,0.289916046040583,0.285382128060944,0.28300793091201,0.241755345519622,0.25455702570711,0.242724981410318,0.248920678185062,0.216557386310481,0.20600230794411,0.189530786525677,0.179151433485275
Nfkb2 (16g),0.332464421522213,0.29032157007071,0.28653579128937,0.277950133999646,0.284407868815466,0.242265815140255,0.252254017521175,0.245188125276214,0.260750116957168,0.214359961306677,0.202605665261359,0.19036261772948,0.182832238300843
Etv3_extended (1522g),0.319684147432513,0.297871043714009,0.296369217342419,0.287183244716676,0.283837439457013,0.254369598800184,0.253027997004805,0.245012144116823,0.240386200583584,0.219222237535092,0.207350924904632,0.188421662304737,0.175909615026237
Etv3 (1111g),0.319899675389727,0.298432721992275,0.296624694026593,0.286602478080823,0.283128338339279,0.254581735557157,0.253000031867626,0.244991026215528,0.24037077928249,0.219108150106366,0.207666034118798,0.188196350053321,0.176011048064881
Stat5a_extended (128g),0.330370803967208,0.293131767371834,0.29652088629247,0.28653992006755,0.283974541476478,0.245826301351208,0.251572617232563,0.245295245498645,0.242512632281741,0.218490134583407,0.206643879725706,0.189462093618392,0.176666225968764
Stat5a (108g),0.330996400612349,0.292809581633436,0.295682085068988,0.285885955169509,0.282725661943832,0.248470621993923,0.251293185289174,0.245200093360536,0.243096009724189,0.218890412499042,0.206277143110555,0.18932360918912,0.176519808371178
Stat4_extended (181g),0.33898924062903,0.291310720333396,0.291106829503536,0.28336422620425,0.281061488639239,0.252417471981171,0.249668913543238,0.244161675358688,0.239159589621464,0.220336573648762,0.209638129962902,0.188349732131362,0.177798187445626
Stat4 (106g),0.347910045726018,0.290010994456946,0.286916327808285,0.279437286066757,0.279758198836242,0.253111758148841,0.246478467094772,0.242047778150664,0.240708939767284,0.222108522810378,0.211213086137272,0.188645657899911,0.178366034390429
Hcfc1_extended (762g),0.313596102772996,0.300493786909198,0.296035916519092,0.287410644957478,0.27863402509445,0.261360518593082,0.251077767265922,0.245331628855716,0.240084090089966,0.223367397709979,0.208971153796257,0.187465038528037,0.176355664027905
Hcfc1 (314g),0.315539421515618,0.30034243886034,0.29567713187877,0.286300442055965,0.278116696233027,0.26103925964642,0.250082812755105,0.244956549635706,0.241387720068141,0.223173118588219,0.209436167534665,0.187474025014571,0.176141966698548
Zfp110_extended (590g),0.314856265126309,0.302250052193139,0.294745100540066,0.288076418069621,0.285355249171856,0.256800755459092,0.249297323577424,0.244994092744317,0.239558174339797,0.22023184541321,0.208126342913763,0.187758302469312,0.176309828573573
Cbfb_extended (14g),0.290942282229702,0.297766310590503,0.304432650371831,0.256182364559716,0.262454235742672,0.284690525336988,0.24150910468435,0.234428902453657,0.239686295383516,0.22943994273018,0.210733147378159,0.190621977716335,0.17381278005134
Nr2c2_extended (400g),0.312778488225592,0.298818711859237,0.295559659612544,0.286913826793213,0.282071212598784,0.265988792626875,0.248774542449747,0.243852732179263,0.236994417035548,0.223673607696726,0.210493081022933,0.186880840353933,0.176408693352009
Nr2c2 (36g),0.311544649315869,0.299412589370926,0.294673967804277,0.281517284030461,0.286736388495908,0.267035731179042,0.244951432607242,0.246849924420617,0.233992853229533,0.219570454320584,0.210429940160302,0.18847621920385,0.177011952035391
Gabpa_extended (1029g),0.317430292973898,0.298851725252975,0.294190210494361,0.286035413683165,0.27978447419349,0.260337395915044,0.253158639336083,0.246099117223443,0.240040737712366,0.222270060958175,0.208278389521527,0.186991457657501,0.176371009250307
Gabpa (785g),0.316437637748483,0.298941042436724,0.294713824159481,0.286171179059133,0.280604454001117,0.2598250052369,0.253379459388527,0.246010442921034,0.240348565300181,0.222147175685243,0.207980845540042,0.18680610122279,0.176285915760367
Brf1_extended (1039g),0.31686011647092,0.298366043101876,0.295860067226518,0.286930424838567,0.282018264669485,0.261228957512261,0.251440171557162,0.245413538275319,0.237836084080448,0.221354000825748,0.208579464704004,0.186861560523409,0.17646920453078
Ep300_extended (1404g),0.31593779037099,0.299725184422016,0.296032706381714,0.286717204193828,0.281879958625613,0.259428508700379,0.252361919462801,0.244769374241188,0.238588549517724,0.221799245948558,0.208472832213512,0.18787792794447,0.17623086417976
Ep300 (1037g),0.315854940481906,0.299786348098517,0.29609750992413,0.286833161464681,0.28159759619706,0.259407015299315,0.252796791453986,0.244413621597527,0.238736307746778,0.22176689618588,0.208425495047107,0.187902306224158,0.176109748933028
Rela_extended (1880g),0.314967771989957,0.298892457992135,0.298129937809724,0.28716933685848,0.282043634598743,0.25683312481215,0.253163482183931,0.245915729183434,0.240424733427642,0.220698284643465,0.207524711582245,0.187867409447389,0.175821438184873
Fli1_extended (1703g),0.316062790297812,0.300149909428234,0.297540180786586,0.286092962090326,0.281799829632038,0.2579500595127,0.251607100735681,0.245390511614987,0.240150592914119,0.220603107711259,0.208100603159824,0.187990338744049,0.175950435649786
Fli1 (919g),0.317229174558623,0.300584032465062,0.297267584217276,0.285185073386436,0.281518729148095,0.257305286128991,0.251717087205119,0.245449802229281,0.240639576567439,0.219998923044191,0.208258420224962,0.188048872407921,0.175988736478642
Etv6_extended (2753g),0.316768500019923,0.298520428245904,0.297411746154904,0.287125347056424,0.28200188953586,0.257219853133,0.252805910767395,0.245174438070417,0.24009746959181,0.220611349144982,0.207568600442958,0.188058185091096,0.176030296715957
Etv6 (1703g),0.317262154011719,0.298966827834646,0.29720913338328,0.286111822546245,0.281415069308179,0.258086841930503,0.252376184544249,0.244886457892563,0.240587859393932,0.220673146438674,0.207864649939313,0.187954896126104,0.176037853932108
Cebpz_extended (335g),0.316044053838336,0.300963186061796,0.298139455382478,0.28185440228978,0.277155976352746,0.265439050811905,0.249223939316244,0.243691008615225,0.238951527392748,0.224771971589916,0.20978778958191,0.187800552649198,0.176573468052723
Gtf2f1_extended (2762g),0.316143834785569,0.298667838487179,0.29673603459268,0.28660603402873,0.281373477086043,0.258415856891759,0.252504470973364,0.245533826664447,0.240655608373476,0.22164151586101,0.207572365139369,0.188058842548088,0.175948354319626
Gtf2f1 (1384g),0.31686357014533,0.297552003986632,0.297488521098473,0.286045056506603,0.280474163076653,0.259213923482422,0.252062608950715,0.245541062197187,0.24072095123351,0.222216757690683,0.207529335616465,0.188258810854205,0.17608832217585
Smarca4_extended (3476g),0.315045730705358,0.298112155409712,0.297568568329774,0.287638774389489,0.281832466456647,0.257493341252233,0.253278867674782,0.245860900860936,0.240695754102426,0.221137789639975,0.207202302385565,0.18795784207345,0.175864024094525
Ctcf_extended (2884g),0.314582500818757,0.299001746604988,0.297953665999087,0.287367838213311,0.282126855140313,0.257281237720149,0.252998671015387,0.245424675736869,0.239913757577377,0.221492176667144,0.207525519941228,0.188038043835354,0.176056530303366
Irf1_extended (1251g),0.317494702993092,0.29829210416995,0.295740083814269,0.28627246303111,0.281788672891483,0.257973612039318,0.252788872057038,0.245686759235705,0.240694272567015,0.22115694288932,0.207728364127927,0.188048695280884,0.17611805892225
Kdm5a_extended (2577g),0.316419458881968,0.298192070401463,0.296415016515383,0.28629894673577,0.281429567881642,0.258651752400938,0.25270029765336,0.245419176942014,0.24047192661619,0.22180682011828,0.208005702215435,0.188088618307906,0.176330120906495
Ubtf_extended (2089g),0.315745684728537,0.298760063867923,0.297278733595438,0.286614381909335,0.281308520173143,0.258850709303419,0.252566159043116,0.245642540117021,0.239443815328325,0.221702745096355,0.208142795458881,0.18775950028703,0.175980527382711
Ezh2_extended (2630g),0.317078771027822,0.298958649560712,0.295524798509506,0.286308071364994,0.281605759494848,0.258116799543427,0.252155094776115,0.244809929440026,0.240357143992879,0.223425811885635,0.20794295418323,0.187852913216302,0.175825987274728
Taf1_extended (2828g),0.316084499329574,0.299111917574052,0.295762502386907,0.286500468966573,0.281918900809492,0.258280519592731,0.252039783506466,0.245441003870459,0.240348013106051,0.22246916191863,0.20813288607488,0.188095811114529,0.17593656962819
Taf1 (1447g),0.315586757012322,0.299426412849488,0.295998328683498,0.285824529899395,0.281160055647573,0.260626604401561,0.251479293697294,0.244805673785448,0.239839707626717,0.223559949179809,0.208288471747282,0.187646507123954,0.175892475935192
Yy1_extended (2121g),0.315237585812629,0.299100797902181,0.296517295587553,0.286451319494667,0.28230387231063,0.258942683031622,0.252636221234797,0.244440034662084,0.240601079146952,0.221870395158804,0.208191856630138,0.18766413303455,0.175903587060464
Rest_extended (1590g),0.317411067849447,0.298922114299725,0.296845450787181,0.285923898467552,0.281641526578343,0.258771900747462,0.251147869891343,0.244694783126092,0.240274386218167,0.221616770235164,0.208746357352158,0.187636405978109,0.175943565975791
Irf2 (18g),0.313545870896759,0.293792344991957,0.30876637221375,0.281094071738046,0.259413900946019,0.260819753490041,0.246892608485145,0.251265390700442,0.248856680982974,0.220518347086658,0.209234798158487,0.18636314830416,0.177706184328043
Smarca4 (1279g),0.314946179214512,0.29849797809222,0.300332878264967,0.287658662920997,0.2809139398839,0.254943536613376,0.253567140155049,0.24666707961907,0.240795139249204,0.220055431479315,0.206598785068564,0.188190931918902,0.175933986500195
Chd2_extended (1126g),0.314449773900144,0.299698983577955,0.302095150254243,0.285617157043772,0.280534638044479,0.256143611235478,0.251481107560776,0.246247207097643,0.240569005859216,0.220636704716917,0.207701160237125,0.188121577054944,0.175920555852753
Chd2 (781g),0.315550913679194,0.299640172638347,0.301982641587134,0.284978027751121,0.279122514420081,0.256584046023531,0.250996931611784,0.246200097637694,0.241021938962594,0.221164804350317,0.207987128134267,0.188040925991537,0.176105922025248
Smc3_extended (36g),0.313882669988285,0.301269688262203,0.306979217549368,0.280150007223587,0.268165593446395,0.258731349603948,0.247817062897368,0.249082078000971,0.238718985343752,0.231298914352123,0.210309656228731,0.186580615084629,0.175344208934988
Bclaf1_extended (1218g),0.313731456071868,0.301939077367826,0.298591269749356,0.284554138003024,0.27901961700181,0.261715679371478,0.24965959341825,0.244693904850788,0.24064964237908,0.2225732819188,0.209007191080732,0.188078456083556,0.175822778492369
Bclaf1 (897g),0.31396923879106,0.30190196654509,0.299414630208505,0.284118071613766,0.278408657987244,0.261799399089166,0.248863449562185,0.244708287140967,0.240734968018244,0.223037618466732,0.209079660808917,0.188118341711254,0.175903780813442
Atf1_extended (1212g),0.314187356332684,0.299550081339534,0.297477841654131,0.287235560284149,0.282390771929189,0.258746830773636,0.252731180140986,0.244717069100006,0.239778550150024,0.221427409779012,0.207697105258931,0.187614092479468,0.175910387539734
Yy1 (267g),0.313150659310058,0.299993096453271,0.298720464724024,0.286193226659716,0.280509371314489,0.259389479910518,0.25214960422,0.244772671188336,0.238583010827489,0.223690104085617,0.208409660965515,0.188358725440127,0.176281322637553
Rcor1_extended (90g),0.311020724788667,0.30003003579762,0.300889416275121,0.285861924718326,0.27827837183529,0.266003640815892,0.248612774393845,0.244951864309711,0.241262142637861,0.218948811431462,0.20749034074902,0.187577101465922,0.175731092235683
Smarcc2_extended (1586g),0.31431898610407,0.299724960135657,0.29871839364628,0.287061208115307,0.282039507055418,0.258111792369464,0.251829458978643,0.24548354145107,0.239880673007047,0.220575528364913,0.207607550832741,0.18802546547386,0.176074579751176
Smarcc2 (442g),0.311563090460126,0.29974861215448,0.299363841627237,0.287738555288599,0.282475330857007,0.260211458007464,0.251372186445095,0.244979856181335,0.238830615396501,0.221893066156346,0.20753670460133,0.187662600087421,0.175947955782298
Junb_extended (211g),0.311339659831676,0.298960642804622,0.288259772736343,0.288929097415755,0.285677153888767,0.251193596619523,0.258710027330291,0.255156903571783,0.245485898846364,0.216407823507894,0.205648917317699,0.188240189412876,0.175326450281833
Junb (26g),0.314987045455161,0.295385301748099,0.29157722366407,0.287590656202679,0.2798856400329,0.247143530996197,0.261069927441483,0.262099227813444,0.245473144780389,0.213749359613043,0.202332035191113,0.188575384313286,0.174459327135615
Egr2_extended (27g),0.297354926003574,0.272597110642454,0.28543467722179,0.280432301619981,0.271940803169382,0.22217511776292,0.269961825529604,0.318441632932382,0.262019235653065,0.207511683277779,0.19834999776373,0.195912839593709,0.17450274784736
Egr2 (21g),0.297870152123982,0.273648174974511,0.286055460561333,0.279543620988931,0.272725464046294,0.22159157031271,0.270139151751115,0.318873088051965,0.258724852357596,0.208262442597572,0.198351208308141,0.196491996989791,0.174186132062389
Irf1 (14g),0.290682272745713,0.294837556110696,0.281049921735131,0.274310808398895,0.263500178064371,0.21666647645249,0.252666919675907,0.311257310170583,0.267060334513102,0.208878593515472,0.204473051054193,0.203297113639197,0.181630282939581
Jun (11g),0.30867907789851,0.287050089857981,0.289560807432143,0.282016733615165,0.277656365063008,0.24796234673433,0.257002625089255,0.279659690512245,0.248399880145973,0.220390110059923,0.206728079310409,0.190739989726973,0.175365215983395
Jun_extended (165g),0.308584153935516,0.293035036362448,0.294585977513401,0.288881151139374,0.280927301585054,0.249060804099398,0.256889686887415,0.267300481762376,0.244092182055748,0.217389368694672,0.204239036877973,0.190045818203018,0.175577158235646
Egr1_extended (13g),0.295352184158535,0.290160336724223,0.293324579543873,0.284849034119208,0.275437842896417,0.242707039167373,0.264126016708922,0.28756872807166,0.252297887540419,0.21528784268084,0.202252229635023,0.191494815757967,0.173558066700213
Klf9_extended (716g),0.31219170374056,0.297967964712232,0.296076614385981,0.287848213697288,0.281866572574679,0.253291776442224,0.257656826500919,0.248209595203583,0.245779002773815,0.21890850115449,0.206327464434232,0.187900348388377,0.176020212296537
