,0,1,2,3,4,5,6,7,8,9,10,11,12
Hdac2_extended (91g),0.3610793030248227,0.20331552183902737,0.3513736853432819,-0.4008261149726993,-0.286051382982243,1.0640488443902667,-0.35929445820846106,-0.23107643361590896,0.30311797287394127,0.20727280435676293,1.2379193517225293,-0.14081815141193618,0.09427264891069724
Dnmt1 (30g),0.14248456383215666,-0.8212364672697765,-0.7485816719188775,-0.9679152996088524,-1.8398875152447718,1.5418013170259879,-0.8995032916483533,-0.12010849763490308,-0.8261616076829269,3.102352019742714,1.3429722072459112,-0.40527877080639835,0.12353721064300757
Smarcc1_extended (26g),0.031452070049317674,-0.3303189854307931,-0.36333651894562985,-1.6287906265683563,-1.137905586053063,1.5173140851641127,-0.29108564197907,-0.3349632858692668,0.657685318770566,2.1010672388639025,0.7055901074937924,-0.46946735176642057,-0.10670080837265562
Maz_extended (310g),0.38811865098107945,0.340600431132124,0.15687129383306492,-0.24091884238438327,-0.21448689429928397,0.8992280858707713,-0.21042206541705052,-0.011022323286010159,0.29726918443737277,0.23660375323985783,0.6365220278593597,-0.1480066751542892,-0.07101694760344514
Egr3_extended (264g),0.8267278390405934,0.2538634844191842,-0.597213806467787,-0.4673402395553447,-0.40430434164631834,0.6775011159915281,-0.21659640723034354,0.18061520832273362,1.5753498982763403,0.06692624394398568,0.7462344015347536,-0.027007086844209435,-0.24830356915783006
Rad21_extended (234g),0.19793359350276332,0.958805157990232,0.023502055542072162,-0.35083753772404375,-0.3078447679544204,0.5433374653632063,-0.3296575263411703,-0.4780323966505546,-0.0850721138207136,0.8535807980430254,0.7222651398587503,-0.32498756645586235,0.25763682902230944
Pbx1_extended (202g),0.319645036419403,0.09572856218760444,0.07750422066909973,-0.22284555272161252,0.1755227412143401,1.4783496170420813,-0.3193615259888307,-0.30802768708665706,0.01187424943259039,0.384281581833401,0.523889218527428,-0.09574019546329003,-0.15251839209134424
E2f4_extended (599g),0.4630050188858365,0.6458250059674479,0.0723913122593415,-0.23385912118680613,0.20969906723313977,0.7822260074578301,-0.21287937325844408,-0.35299000381642737,0.1603891071131559,0.13386956829991029,0.5725557642748065,-0.21283036343239473,-0.17455314246120668
Brca1_extended (237g),0.31623620024452326,0.1344161384514495,-0.196943640129001,-0.5002467178763393,-0.3759884873301592,0.9009477625084475,-0.18931728211128443,-0.3509413545878203,0.10982170424697735,1.267515070150708,0.8172575614254325,-0.32713886979141626,-0.17011647887753079
Srebf2_extended (685g),0.5632853404842982,0.3593703249458017,0.03543486922448673,-0.05391217751598331,0.15592160402204053,0.7744817483904214,-0.10518178552658178,-0.2952732398688504,0.20181010719715534,0.10462523594126541,0.5317780781851915,-0.14469545038304085,-0.06768838720683315
Ybx1_extended (459g),0.5705184185737661,0.33891585257083406,-0.13377463708150916,-0.2509299229551172,0.2315220934792516,0.5983275985053623,-0.19032029774068887,-0.4104046004598659,0.4752072152237958,0.43465289584211664,0.44859547604469474,-0.1176248770664893,-0.20558247812756048
Irf8_extended (619g),0.4434199217715448,0.22488888752175773,0.4231009292038782,0.2182141801998135,0.5789998141589646,0.2665328340745042,-0.1536475005111873,-0.16314537519653122,0.08946754450531906,-0.03420012787963988,0.02334468523122919,0.206851784473276,-0.18269870094881163
Irf8 (230g),0.5551834488799298,0.08003513412318419,0.4246960940191666,0.08201634984541732,0.4971473813486304,0.30219956839147455,-0.16221760631565385,-0.08544017701533672,0.10177551696404818,-0.009400061282301286,0.018827736285327922,0.28816010072975395,-0.09395051759745622
Elf4_extended (555g),0.3365703866547029,0.2652223628255765,0.24531764333204262,0.17696861807705122,0.44734754281497996,0.602776599495978,0.11316190433027572,-0.21688127162914214,0.008190701918470369,-0.06661247282734209,0.33979009219000783,0.0980832415053808,-0.07209254846799668
Elf4 (363g),0.4419262083744539,0.2812916140520729,0.23625015044874972,0.06309543479093949,0.258533007057134,0.5788514128561086,0.07580594509306933,-0.18972528195222446,0.10381459595119479,-0.028048987229238112,0.31604354440965177,0.09678479931549447,-0.03199307855547838
Stat1_extended (249g),0.5489935604353371,0.6283103103173545,0.14564845751412223,-0.3607960470802941,0.04126159701835047,0.9090862910017262,-0.5482733187683504,-0.36154529884078374,-0.42134870739306296,-0.00815764233413058,1.0414364396650742,1.6742825799855505,1.0531903207798468
Stat1 (152g),0.5051988275801456,0.6286173331482727,0.1516646708943623,-0.3813146258575858,0.02093457849509331,0.7467595852199059,-0.5054863667010165,-0.3192622925002662,-0.1767946253227938,0.025603178465760084,0.7581474904589967,1.883956617613672,0.8436179666792969
Stat2_extended (144g),0.42271608460270965,0.06080843362121893,-0.09798083930699428,-0.661006822577626,-0.0032004975895579845,2.4421807454502926,-0.5898596610786496,-0.5306088688995511,-0.3873962526618223,0.26972433526981604,0.4382415419171453,1.9026800411581557,-0.08679601540511017
Stat2 (65g),0.4832107628536207,0.010414015142709666,-0.22158651943417895,-0.728792589006164,0.1500128988198059,1.8830062573733704,-0.386856203765549,-0.42899521846353417,-0.1458603337672023,0.05724088051407902,0.32527419331805707,3.198550787008434,0.25038575698654014
Foxn2_extended (14g),-1.5205242784447022,1.1165453255740554,-2.193444024474041,-1.1767733093402468,-0.787051574182756,0.3022425222629815,-1.7040616699512972,-1.8949080272837775,-0.8890570114302833,-0.35907011667593847,-1.9623993182527784,-0.7590743764604098,3.8785930613943966
Foxn2 (11g),-1.5073807278932845,1.149864042460246,-2.596623026577141,-0.9356699818115544,-1.09456050286119,0.5190060710109686,-1.5507755745225587,-2.1239241323430567,-1.000321908704162,-0.43654688525896745,-1.8901789470001535,-0.6024194524658113,3.040179859310722
Elk1_extended (25g),0.0792571998037015,-0.3052399037451025,-1.2990840215480328,-1.3163365900499497,-0.1524313465058863,0.3464323744046269,-0.7591589821905913,0.604885648885285,-1.6460246795704379,-0.54850253735125,0.2604387429120482,-0.24648162815201302,1.5105026035253875
Elk1 (21g),-0.1578057551625978,-0.16544325993960735,-0.8323352062086959,-1.2089244801683776,-0.2803364732767392,-0.3461942164734331,-0.9442443517548164,1.1520567797428207,-1.8863734436026547,-0.7145790100063328,-0.9723207189382623,0.20941258745806568,0.5399045773346165
Irf7_extended (104g),0.02950217815985576,3.4845116769599658,-0.8203611243054931,-1.3808637808324065,-1.22193470796365,-1.323895068658538,0.2587019676257205,-0.21940860088525907,0.9431844481316505,-0.6342547289922099,-0.9774870207722955,7.6809304131806115,-0.24167851073418753
Irf7 (71g),0.17407935230106267,3.7494538098689563,-0.7728467263185311,-1.519778821014589,-1.5574172234183028,-1.2636862284638897,-0.03580128025441982,-0.5411008762407885,1.2207888698014857,-0.636390240181414,-0.9673875361995715,7.512203207375178,-0.42494127724509034
Rfx5_extended (35g),0.8898981796287422,-0.1323279627605772,-0.5497354091087637,0.019107825824643383,-0.6005506033291245,0.48289082988381815,-0.26849996022855216,0.0027042870803882665,-0.39322326640362,-0.06337351128485978,1.1000985363326337,0.4856521275577127,0.9648198894558812
Rfx5 (31g),0.9379634925205816,-0.19228993395696298,-0.6660309466147964,-0.09947737750441467,-0.6068372674463848,0.4742030977746917,-0.32717014584752235,0.1001723870230307,-0.28363458851717865,-0.041455631597747594,1.2093387497583363,0.32276804514057905,1.1617816750334053
Gabpb1_extended (428g),0.5580866497533729,0.6295331246689128,0.07408499375163453,0.037844431584152835,0.10331460446461642,0.44915648184108337,-0.149134372335631,-0.05839784024319449,-0.0077077221110548625,-0.11479495978548877,0.9848543917346145,-0.12558143686876297,-0.008485503596597109
Gabpb1 (94g),0.530563228124301,0.6708603222571202,0.18247328771126414,-0.08725923201100146,-0.0025139862605150247,0.5152264613177059,-0.2110835743560736,-0.10501432409557357,-0.12033598737514734,-0.058140919427229154,0.9714888973164078,-0.04364351639973639,-0.4073652458814517
Foxk2_extended (74g),0.7413357490802962,0.9528052019536831,0.11041427654439136,-0.31912294721495604,0.08377648461844822,0.28935082947671276,-0.3133482411735505,-0.21966996581046833,-0.18310620652487344,-0.023713839775723947,0.19441482178995806,0.10545048596077158,-0.36495693588241584
Thap1 (24g),0.3627795044752126,1.5033524686533786,-0.6560560869945632,-0.7760140191282937,-0.0100722171910954,1.0935009932948603,-0.8863114436539907,-0.2666315400167296,0.25578734358914307,0.05465413429379173,1.5049754694749053,-0.1921756864739584,-0.9255480607122353
Nuak2_extended (12g),0.7200869527088692,0.9995474628242398,-0.792726777150596,-1.6458279350028644,-0.26872003520194554,2.3996684336646052,-1.8654930870444872,-0.13870717414725883,-0.5144493324716438,0.0630516838695194,1.475306984287031,0.409983982386339,0.7636774230935639
Irf3_extended (31g),-0.15032107730226554,-0.27523574554314995,-0.9420718989788704,0.029102251573422937,1.1536862575861577,0.7616507575506344,-0.5522908195218554,-0.8854930321378789,-1.5658085406903208,0.07323028219456729,1.6939420486552752,-0.5823392417144568,-0.10703874623804191
Klf3_extended (20g),-0.04534719849036502,2.1267932137487846,-1.430028923390162,-0.8916384472659467,-0.450282259319307,-0.3714027623218188,-1.247696039362263,-0.4243598388791958,1.7213715026973606,-0.016198323222266293,-0.7905924870204514,1.0932144930934136,-0.9496190388675319
Etv5_extended (20g),0.3639140894044874,0.8241653894283362,-0.3748661237020662,0.18960233931508752,0.5605329295858449,0.26691057400024726,0.24837107153789806,-0.4042865029074115,-0.13840078554592447,-0.13001056252110021,-0.07809385643150536,-0.22687760926160955,-1.4848914734207468
Cebpb_extended (1081g),0.43222836477976007,0.2581407535072879,0.20534676097980828,0.23976023892064832,0.44944865574961923,0.18387656015115728,0.21681514874106234,-0.1421466124569515,0.3205408500202251,-0.06639772413543919,0.14324537610211163,0.012475827673078234,-0.29959310071694506
Ets2_extended (3177g),0.42517007525010697,0.2705613682518246,0.23271966081073403,0.23464653425134904,0.41458277769210783,0.25439707841211007,0.0882056672711443,-0.07841707099795711,0.191667836667395,-0.02220222025085913,0.21168527070657783,0.03175062481944031,-0.21247901739254113
Ets2 (1493g),0.5224803499547501,0.2655373212663077,0.1813339675303973,0.15056323750073705,0.34977877157589876,0.3529453387383523,0.06328510169658144,-0.13214753594472348,0.1194824755474282,0.006788854654859354,0.3208652045036951,0.012363965994879978,-0.20550673923467072
Bcl11a_extended (105g),1.4926259376449253,0.29067089029103477,-0.34120588147288844,-0.6098449073871709,-0.26037438869807294,0.3756118801828923,-0.3064268289140062,-0.16036171315092276,0.22244187040965419,0.1504953623472207,0.5731244487818994,0.05083572425979076,0.38704886316503667
Bcl11a (31g),1.7344968943289347,0.3332887555820059,-0.3257485567868534,-0.31809940955151533,-0.3081378313193607,-0.9897909756057318,-0.03765711565476959,0.132761738340842,-0.04966703852162892,-0.07439321729749067,0.6320128262932434,0.35583260638803443,0.949345666214009
Fosl2_extended (44g),1.0846606098878513,0.8209506224297635,-0.3455109088604231,-0.3558548970426783,0.23722790709398006,-0.6336718711135177,-0.19639924006670972,0.2073480543644254,0.8680581334249066,-0.07392587061725515,-0.0035924760044452756,0.007400024577302259,-0.3387544273550417
Nfil3_extended (165g),1.0588129778580386,0.6659979287054688,-0.19956192802358352,-0.4040690094107393,0.46245982997360063,0.06454344041838328,-0.5992975628339441,-0.4203051423406272,0.8314465699257313,-0.06848482622600184,0.4243426900341584,0.1232054560098837,0.05438896431017405
Nfil3 (18g),1.9559094638061907,0.8961290902143665,-0.6220079565775039,-1.0298379184775097,-0.19480565329973046,-0.7000040703861069,-0.7343704949918084,-1.0041617621781174,1.9095868018629405,-0.23062778605701298,0.7509851285735158,0.5085352627701417,-0.22665423253422856
Rel_extended (571g),1.0728214044613833,0.15892879844104274,0.06869501832669256,-0.11680492263626574,0.2626617420606899,-0.0015280445989570017,-0.09372472718672585,-0.22962222885183958,0.4008686892394317,-0.009959137487102391,0.20339071480340476,0.11061020390158706,-0.09996550135260288
Rel (447g),1.2430335027381954,0.20878379838599337,-0.06341395811902538,-0.25540670720275777,0.1925037747599464,0.0071308429463117756,-0.1773316767015065,-0.2775763821183525,0.4741344413671765,0.003919638505675259,0.2688358402443995,0.10499154026204956,0.027691930677790653
Stat3_extended (236g),1.2646799032996312,0.2790511112967329,-0.09771527448379874,-0.18414517774151154,0.15692342052334324,-0.07835811522749148,-0.0520644996459214,-0.43850321251751656,0.5980713577282446,-0.07629548623213002,0.33374837890734427,0.0702813932783991,-0.08227624964448485
Stat3 (34g),2.3827285134669576,0.5714812160742797,-1.0814146629393917,-0.8987283346427474,-0.7197158748512825,-0.6604811158417699,-0.08329753500538627,-1.1929453316193719,2.387849174217001,-0.07344370662572411,-0.08400768604994273,-0.14442551530861542,0.14387512963553262
Irf4_extended (134g),1.3667358250929373,0.14365829326588261,-0.0769340616524948,-0.2750641062476232,0.09898598666900142,-0.5469154009553612,-0.17085777597346885,-0.12637588531999058,0.8461208639018235,-0.03888194416001393,0.5712044196888274,0.0806814332381057,-0.10922673800609481
Nfkb1_extended (224g),2.114766859400252,0.07145745545078179,-0.43897188319474734,-0.6159889876585034,-0.22877510030058335,-0.5410250235940527,-0.2364839255014856,-0.5938379958831761,1.206156705160098,-0.0115005302454624,0.29105521425806663,0.15465040964219526,0.21924023440711507
Nfkb1 (144g),2.396914666451661,-0.06869883979595444,-0.665393254762553,-0.7664956987407333,-0.2479448838555208,-0.6562716140595242,-0.2685017169708128,-0.7460226565731941,1.516634460327373,0.06738177600145391,0.3477245522166994,-0.04985899900570257,0.16318255186879013
Foxo1_extended (23g),2.918096490582882,0.40584959760702316,-0.6277965106405625,-1.7699431317561867,-0.20300831395713329,-0.9547741129530336,-1.871251644547229,-0.5494293992512693,0.4547438542959439,0.11919628208646176,1.3527440454283177,-0.2706071844904155,0.7254140486991472
Relb_extended (439g),0.9136845674469074,0.22862453901187568,0.12785494490492547,-0.12720684345192404,0.2151078057825812,0.27076705415861074,-0.18652482639423185,-0.2437872624790164,0.14210047014261865,0.048235223323900435,0.4776712937915315,0.006608737210182208,0.2784142689702384
Relb (393g),0.8186246738171988,0.27643754332214615,0.13770556901949788,-0.1247680346568531,0.25763915365525436,0.32714652486234636,-0.1915830334793519,-0.2200028934063378,0.1367677555991251,0.06128536640918278,0.4602919952301367,-0.014393218822145979,0.12328907221154226
Nfkb2_extended (53g),1.3191352321389271,0.008572655793095869,-0.15834579096141776,-0.006732861522960173,0.4507865037329237,-0.7993923164910841,0.11761845018695237,-0.3575642582289759,0.8897571560337807,-0.1758729899835641,0.03898100287864849,0.23628980248771878,0.7426945164325042
Nfkb2 (16g),1.2376749918152166,-0.2596268030894149,-0.36020738365025173,-0.6784290525423323,0.5617917081780596,-0.7598253485169002,-0.059817134587959474,-0.15104634288431212,1.9189935837064165,-0.26593402868146926,-0.5016316367989111,0.38923127818129066,1.8434312257475836
Etv3_extended (1522g),0.5908776294817042,0.27143452235646287,0.22702381362682547,0.15605026064566252,0.5165606822873644,0.1783500121342227,-0.00018577803421806786,-0.1658011701116467,0.14720331152594435,-0.06665457804760296,0.25362806559270656,0.032364902456895425,-0.226764273586944
Etv3 (1111g),0.6017852918101259,0.31094530483265326,0.24228033544481128,0.1035611528831813,0.4603339636936193,0.19479292652134522,-0.0023403559028388875,-0.1675717629756209,0.14586156022617197,-0.07133042924418342,0.30378112553101144,-0.009061276395088896,-0.19643094303364136
Stat5a_extended (128g),1.1317190238282933,-0.0619458555144807,0.23608115932177542,0.09790722220365361,0.527431905691617,-0.483848800281589,-0.11231571423437639,-0.14206503840835102,0.3322163968349253,-0.09665967590005088,0.14109413245586436,0.22365984275331746,-0.0005014096647816811
Stat5a (108g),1.1633798674942335,-0.08460973823764709,0.18598974214067757,0.03880252870531358,0.42840456490280515,-0.2788850846073361,-0.13384458702902235,-0.15004290014632404,0.3829739455586907,-0.08025436295989662,0.08272400992574637,0.19819793067715333,-0.04428727515563887
Stat4_extended (181g),1.5678898024188295,-0.19004586614112584,-0.08723474635954095,-0.18910881336212906,0.2964473563348913,0.02703887390499184,-0.25898682874298884,-0.23710721009884486,0.040480354577773076,-0.020983727992663424,0.6176616362459943,0.019139735124181073,0.3380092187289351
Stat4 (106g),2.0193631562863623,-0.2814739814345021,-0.33748255566003243,-0.5440217359182647,0.1931056647671485,0.08085363084792029,-0.5047952174121668,-0.4143431607465037,0.1752836736547599,0.05163926561975317,0.8683330474976044,0.0735489993243221,0.5078226179000648
Hcfc1_extended (762g),0.28276755297577383,0.45592916971211966,0.20711980047008222,0.17660246700156182,0.10396661386253217,0.7202226101796216,-0.15044149847736893,-0.139014540563067,0.12091777666633963,0.10323400985562571,0.511505122379211,-0.1435210842951767,-0.09337428555696388
Hcfc1 (314g),0.38111704282859166,0.44528271947892983,0.1856939482020861,0.07626343900256914,0.06294608296193757,0.6953215348948082,-0.2270979066175627,-0.17046239047474326,0.2343418779776935,0.0952715176328052,0.5855171183668132,-0.1418688181797311,-0.15728000913974033
Zfp110_extended (590g),0.34654315594908497,0.5794721627196039,0.1300350277023271,0.23677437508183602,0.6369122902329878,0.3667911921283263,-0.2876160291441728,-0.16731465532486078,0.07515976072080574,-0.025275994467508306,0.37704427857814854,-0.08960122682739666,-0.10708127891830373
Cbfb_extended (14g),-0.8637204856483839,0.2640671595421657,0.7085548086717259,-2.6457782860312706,-1.1789765941465034,2.5285528072417836,-0.8876604328450513,-1.0531342390920788,0.08630710658289237,0.3521160927992274,0.791945572075101,0.4369175142158539,-0.8538182321350521
Nr2c2_extended (400g),0.2413888682187202,0.3380974349072385,0.17867875541265288,0.13170053814994032,0.3765113465202669,1.07896437084254,-0.3278937735591361,-0.2630100013479446,-0.1479034344213832,0.1157839669273679,0.7537363996309249,-0.2509324562615902,-0.07751598101863831
Nr2c2 (36g),0.1789454693720191,0.37987324517051774,0.12578713267798228,-0.35603360002570306,0.7464268998846867,1.1601135371987223,-0.6224458010796916,-0.011715750069421101,-0.4090585803797031,-0.052382980455346194,0.743686844347464,0.04239579889532956,0.10288722189045668
Gabpa_extended (1029g),0.4768122261355688,0.34041973411170523,0.09689817955412472,0.05231043970606831,0.1951891153230524,0.6409194340466571,0.009879578480032502,-0.07466584378217454,0.11714584402340165,0.058259875358307324,0.40124415052662715,-0.2305942271021348,-0.08878533002771134
Gabpa (785g),0.42657490125515585,0.34670267570842644,0.12816726906781262,0.06458077861617798,0.26020773219299337,0.6012035631447763,0.026892690015939486,-0.08210058291036865,0.1439288024481818,0.05322344621885078,0.3538867884856812,-0.2646740819145004,-0.11423235392438107
Brf1_extended (1039g),0.4479561424864747,0.30625483479624677,0.19661845637480413,0.13320065289044153,0.3723129490754432,0.710025190272363,-0.12252000964644523,-0.13214699099858154,-0.07467304714169758,0.02071532803892576,0.449163541626216,-0.2544772688605705,-0.0594202440440792
Ep300_extended (1404g),0.4012781069092212,0.4018624791228773,0.20692809792350747,0.11392998424665263,0.361346255025585,0.5704707533392753,-0.0515038145452048,-0.18615577843103617,-0.00920376719282534,0.03896361326642055,0.432191820563817,-0.06760674451227629,-0.1306954098907347
Ep300 (1037g),0.3970851538197129,0.40616498611163854,0.21079802704032288,0.12441008642522774,0.33895690544673646,0.5688047801311128,-0.01799904173137349,-0.21598322593195923,0.0036521387178930164,0.037637764500993036,0.42465759548473797,-0.06312452497865713,-0.16691466215093964
Rela_extended (1880g),0.3521864109202558,0.34328504412793137,0.3321702786033084,0.15479328233022338,0.37432460557612846,0.3693001703398069,0.01025269636347602,-0.09004168773760908,0.15055591409064406,-0.006159072846294797,0.2812881061975899,-0.0695406879112453,-0.2531333670499535
Fli1_extended (1703g),0.40760423281175484,0.4317393997413589,0.2969512490472274,0.05751160719496132,0.3549925908438961,0.4558748022857994,-0.10965892795884279,-0.1340776203682075,0.12670394543393473,-0.01005988100116336,0.37294751668079357,-0.04693876104050325,-0.21455695451165432
Fli1 (919g),0.46663381684609767,0.4622774168584994,0.2806723642611968,-0.02454246594377636,0.3327033045743437,0.4058978265900043,-0.10118500518200049,-0.12910650429454215,0.16924863400530743,-0.03482227270385848,0.3980658197050431,-0.03617669189785374,-0.20310317458268784
Etv6_extended (2753g),0.44331952214208314,0.31711492691530885,0.28928140721106765,0.1508175280116693,0.3710145164439861,0.3992758367992647,-0.017296442966272252,-0.15219392230394224,0.12208187844218985,-0.009722107434298554,0.2882734959069587,-0.03446445087956144,-0.19067467561230605
Etv6 (1703g),0.4683028752030606,0.3485165276727653,0.2771818053202817,0.05921619633984171,0.3244838101994725,0.46647693280618496,-0.05040475936857059,-0.17633910798084929,0.16474891090473648,-0.007189357306768388,0.3353929943789218,-0.053455282981701456,-0.18841470648749487
Cebpz_extended (335g),0.4066559986437336,0.4889486552974645,0.3327386477163079,-0.32556518887789726,-0.013232229277353987,1.0363533791051402,-0.29326992971442306,-0.2765694258580879,0.022377617064798957,0.16080019861569517,0.6414815929626447,-0.08183305844114283,-0.028240463589614122
Gtf2f1_extended (2762g),0.4117058162789771,0.32748437541126235,0.24892935620075488,0.10388253589894672,0.3211858402608594,0.49197918388803413,-0.04052091366288812,-0.122061625012924,0.1706435031189281,0.03249907614051413,0.2888726883020469,-0.03434357005409578,-0.21517937178887414
Gtf2f1 (1384g),0.4481309296219522,0.24899194311240025,0.2938662428308897,0.05318194844525273,0.24987658059565096,0.5538380564980657,-0.0745642344193544,-0.12145497464281813,0.17632874762891315,0.056075251251450686,0.28202407155489007,0.0024228408351003564,-0.1733222874853929
Smarca4_extended (3476g),0.35613182642061575,0.28839532025449904,0.29864649248365743,0.19722057692970746,0.35758046090528134,0.4204741514836767,0.019142587493135493,-0.09463867089433942,0.17413643692980976,0.011853954415200952,0.22997317461569974,-0.052913637594561726,-0.2403981429882908
Ctcf_extended (2884g),0.33268820802051435,0.35097285897968444,0.321643702631908,0.17273363627191224,0.3809234077145716,0.4040338123881365,-0.0024452029521438794,-0.1312131903491811,0.10609776447886216,0.026378438168980525,0.28141676532497667,-0.03816764614493011,-0.18282957810644618
Irf1_extended (1251g),0.480071955170337,0.30105366329132416,0.18945330330930085,0.0737347227161211,0.3541079399867491,0.4577003802021702,-0.018609192766495378,-0.1092392656526809,0.1740075339240751,0.012638946634486262,0.31370162465724416,-0.03620925868581524,-0.16442957786937884
Kdm5a_extended (2577g),0.4256548863298397,0.2940168726232484,0.22975884239796313,0.07612829345871491,0.3256334448421614,0.5102636609258001,-0.025433419970148294,-0.13167422702108947,0.15466202171987262,0.03927403914728401,0.35784299882421594,-0.028868963396348757,-0.10101290070101379
Ubtf_extended (2089g),0.3915558253716018,0.3339718916609797,0.2813381813072232,0.10463700899987373,0.3160352150947054,0.5256849927162092,-0.03576814778175197,-0.11294673899008113,0.06520979921314854,0.035008544506581085,0.37966288014340227,-0.08938099463537592,-0.20555808694405125
Ezh2_extended (2630g),0.4590220390137175,0.3479412339237619,0.17659692481109607,0.07695296832304091,0.3396041973999501,0.4687989748303025,-0.06743865118718399,-0.18275549993477405,0.1446752032873615,0.10562810354490122,0.3478559667771999,-0.07220598222131985,-0.2517729715798655
Taf1_extended (2828g),0.408702906000131,0.35872274243131647,0.1907920925756709,0.09434167114976523,0.3644340956164795,0.4814890658478858,-0.07632282393405897,-0.12984418703712908,0.14388075804601486,0.06641998970727905,0.3780856938619076,-0.027546485405300043,-0.2187035582430782
Taf1 (1447g),0.3835126467255065,0.38084564605490523,0.20487513522524617,0.033250974219725025,0.3042630250760854,0.6633362488018438,-0.11950583893947361,-0.18311230772178183,0.09965494769313314,0.11112569459830406,0.402848846453847,-0.11015605215319997,-0.2318896816492615
Yy1_extended (2121g),0.3658414286139698,0.3579405385372009,0.2358667300947583,0.08989959103000053,0.3949596211300614,0.5328139606531496,-0.030370196516341718,-0.2137686695247184,0.16589911351663816,0.04187964988482434,0.38747149935248454,-0.10691533124171242,-0.22856692369780618
Rest_extended (1590g),0.4758392611038194,0.3453711919523595,0.2554634575965175,0.042231806037884255,0.3424402749187944,0.5195764693416451,-0.14504043198884783,-0.1924097377738706,0.13747475041316914,0.03148488145215704,0.4757263224331273,-0.11201326085692451,-0.21661131564357344
Irf2 (18g),0.280225366100348,-0.01547808265010502,0.9673554191778506,-0.39428310378783027,-1.4200537053890465,0.678307411608068,-0.4728876366101956,0.3584911647639487,0.8841889923256732,-0.013533778803833272,0.5534669911754396,-0.34611593301159677,0.31049588564843944
Smarca4 (1279g),0.35109362135210864,0.31553568988035213,0.46372517656904283,0.19901808251821138,0.2847477804382762,0.222836457861547,0.04135258067642861,-0.027046047162466103,0.18278357695091285,-0.03250628542163003,0.13391682712530695,-0.010057461041398312,-0.21947603707621374
Chd2_extended (1126g),0.3259710265057044,0.4000194029519754,0.5689642951232061,0.014508822908246788,0.25467181912070375,0.3158553412976576,-0.11936608957618407,-0.062249511741285166,0.1631085334452528,-0.008682914223475518,0.30937182944780134,-0.022809128917975343,-0.22349244310967614
Chd2 (781g),0.3816986501584724,0.3958823972460642,0.5622455178695747,-0.04325504341103722,0.1427003729293238,0.3499938452344794,-0.1566694926504811,-0.06619932059995506,0.20251659483145482,0.01296114709267878,0.3548867317135184,-0.037637729476991955,-0.16805909063539123
